Index,Hyperlink
343,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COLIGOCARE-ACO_NX1V_in-network-rates.json.gz
344,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COLORADO-GAP-FILL_NX2D_in-network-rates.json.gz
345,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COLUMBIA-MEMORIAL-HOSPITAL-DCI_UNITED-HEALTH-CARE---OPTIONS-PPO_-CMH_58_in-network-rates.json.gz
346,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COLVILLE-TRIBAL-DIRECT-CONTRACT_MLR---OPTIONS_-CVL_IOPT_in-network-rates.json.gz
347,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COLVILLE-TRIBAL-DIRECT-CONTRACT_UNITED-HEALTH-CARE---OPTIONS-PPO_-CVL_58_in-network-rates.json.gz
348,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMANCHE-COUNTY-MEDICAL-CENTER_HCCM_in-network-rates.json.gz
349,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMONWEALTH-PRIMARY-CARE_NX1A_in-network-rates.json.gz
350,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-COFFEE-COMPANY-WITH-FMOL_PDCC_in-network-rates.json.gz
351,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-HOSP-CORP-DIRECT-AGREEMENT_UNITEDHEALTHCARE-CHOICE-PLUS_-4_0L_in-network-rates.json.gz
352,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-HOSP-CORP-DIRECT-AGREEMENT_UNITED-HEALTHCARE-CHOICE-PLUS_-4_0LNP_in-network-rates.json.gz
353,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-MEMORIAL-HEALTH-SYSTEM_HCCE_in-network-rates.json.gz
354,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-MEMORIAL-HEALTH-SYSTEM_HCCP_in-network-rates.json.gz
355,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-MEMORIAL-HEALTH-SYSTEM_HCSE_in-network-rates.json.gz
356,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-MEMORIAL-HEALTH-SYSTEM_HCSP_in-network-rates.json.gz
357,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COMMUNITY-MEMORIAL-HOSPITAL_HCM1_in-network-rates.json.gz
358,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CONE-HEALTH_SP_in-network-rates.json.gz
359,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CO-NON-EVALUATED-GAP_NXB7_in-network-rates.json.gz
360,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COPPERPOINT-INS-ONSITE-WELLNESS-CLINIC-DCI_UNITED-HEALTHCARE-CHOICE-PLUS_-CHS_0LNC_in-network-rates.json.gz
361,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COPPERPOINT-INS-ONSITE-WELLNESS-CLINIC-DCI_UNITEDHEALTHCARE-SELECT-PLUS-NETWORK_-CHS_SEL6_in-network-rates.json.gz
362,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CORNERSTONE-COUNSELING-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-CC_0L_in-network-rates.json.gz
363,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CORYELL-MEMORIAL-HEALTHCARE-SYSTEM_HCOR_in-network-rates.json.gz
364,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_COUNTY-OF-WESTCHESTER-DIRECT-CONTRACT_POMCO-SELECT-WITH-CHOICE-PLUS_-WS1_POCH_in-network-rates.json.gz
365,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CTB-DIRECT_UNITEDHEALTHCARE-CHOICE-PLUS_-CTB_0LQC_in-network-rates.json.gz
366,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CT-STATEWIDE-DEMOTED_NXDQ_in-network-rates.json.gz
367,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CT-STATEWIDE-GAP_NX2S_in-network-rates.json.gz
368,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CT-ST-FRANCIS-HEALTHCARE-PARTNERS-ACO_NX14_in-network-rates.json.gz
369,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CUMBERLAND-INTERNATIONAL-TRUCKS-INC-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-CIT_0L_in-network-rates.json.gz
370,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_CURT-G--JOA-INC-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-CGJ_0L_in-network-rates.json.gz
371,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DAV-DIRECT-CONTRACT_UNITEDHEALTHCARE-CHOICE-PLUS_-ADV_0L_in-network-rates.json.gz
372,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DENMARK-SCHOOL-DISTRICT-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-BOD_0LQL_in-network-rates.json.gz
373,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DEPAUW-HEALTH-AND-WELLNESS-CENTER_UNITEDHEALTHCARE-CHOICE-PLUS_-DPW_0L_in-network-rates.json.gz
374,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DESERET-POWER---GOOD-SHEPHERD-HHC-AND-HOSPICE_UNITEDHEALTHCARE-CHOICE-PLUS_-DP_0L_in-network-rates.json.gz
375,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DESOTO-HOSPITAL-ASSOCIATION_HDHA_in-network-rates.json.gz
376,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DHR-HEALTH_HDHR_in-network-rates.json.gz
377,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DIAMOND-PROPERTY-MGMT-DCI_POMCO-CHOICE-PLUS-XZ_-DPP_POCE_in-network-rates.json.gz
378,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DIGNITY-HEALTH_HDG3_in-network-rates.json.gz
379,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DIOCESE-OF-HOUMA-THIBODAUX-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-SWR_0L_in-network-rates.json.gz
380,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_MAPFRE-WITH-UHC-CHOICE-PLUS_-DOD_MAPF_in-network-rates.json.gz
381,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_STATE-OF-NEVADA-EPO_-DOD_1HE1_in-network-rates.json.gz
382,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_STATE-OF-NEVADA-NN-AND-OUTSIDE-NV_-DOD_1HNN_in-network-rates.json.gz
383,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_STATE-OF-NEVADA-SOUTHERN-NEVADA_-DOD_1HSN_in-network-rates.json.gz
384,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UHC-CHOICE-PLUS_-DOD_0LQM_in-network-rates.json.gz
385,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UHC-CHOICE-PLUS-WITH-CRS-ENHANCED_-DOD_0LCR_in-network-rates.json.gz
386,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-DOD_0L_in-network-rates.json.gz
387,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-DOD_0LWM_in-network-rates.json.gz
388,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-DOD_1H0L_in-network-rates.json.gz
389,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_UNITED-HEALTH-CARE---OPTIONS-PPO_-DOD_58_in-network-rates.json.gz
390,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-DCI_WALMART_-DOD_WAL_in-network-rates.json.gz
391,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-WITH-UNITEDHEALTHCARE-NBR_AMERICAN-AIRLINES---UHC-CHOICE-PLUS_-MMA_AACH_in-network-rates.json.gz
392,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-WITH-UNITEDHEALTHCARE-NBR_AMERICAN-AIRLINES---UHC-OPTIONS_-MMA_AAOP_in-network-rates.json.gz
393,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOCTOR-ON-DEMAND-WITH-UNITEDHEALTHCARE-NBR_UNITEDHEALTHCARE-CHOICE-PLUS_-MNO_0L_in-network-rates.json.gz
394,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOD-RA-WITH-UNITEDHEALTHCARE-NBR-DCI_COMPASS-ROSE-BENEFITS-GROUP_-MUB_QR8_in-network-rates.json.gz
395,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOD-RA-WITH-UNITEDHEALTHCARE-NBR-DCI_COMPASS-ROSE-RETIREES-PLAN-A_-MUB_QRA_in-network-rates.json.gz
396,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOD-RA-WITH-UNITEDHEALTHCARE-NBR-DCI_COMPASS-ROSE-RETIREES-PLAN-B_-UPB_QRB_in-network-rates.json.gz
398,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DOD-RA-WITH-UNITEDHEALTHCARE-NBR-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-DOB_0L_in-network-rates.json.gz
399,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DUKE-UNIVERSITY_Z8_in-network-rates.json.gz
401,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DUPAGE-MEDICAL-GROUP-DCI_UNITED-HEALTHCARE-CHOICE-PLUS_-DUP_0LNP_in-network-rates.json.gz
402,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_DUPAGE-MEDICAL-GROUP-DCI_UNITEDHEALTHCARE-CORE-NETWORK_-DUP_COR_in-network-rates.json.gz
403,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EARLHAM-COLLEGE-DIRECT-CONTRACTS_UNITEDHEALTHCARE-CHOICE-PLUS_-ECD_0L_in-network-rates.json.gz
404,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EAST-BATON-ROUGE-PARISH-SHERIFF-DEPT-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-EBR_1H0L_in-network-rates.json.gz
405,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EBAA-IRON-INC_UNITEDHEALTHCARE-CHOICE-PLUS_-EBA_0LQC_in-network-rates.json.gz
406,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EDWARDS-HEALTH-CARE-SERVICES-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-EHS_1H0L_in-network-rates.json.gz
411,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ELKO-WOMENS-HEALTH-CENTER-DCI_LANDER-COUNTY-SCHOOL-DISTRICT_-LC_LSC_in-network-rates.json.gz
412,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EL-RIO-SANTA-CRUZ-NEIGHBORHOOD-HEALTH-CENTER_HERS_in-network-rates.json.gz
413,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EMERUS-HOLDINGS-INC_HEM1_in-network-rates.json.gz
414,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EMERUS-HOLDINGS-INC_HEMR_in-network-rates.json.gz
415,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_EMPOWER-HEALTH-SERVICES-DCI_UHC-CHOICE-PLUS---PREMIUM-DESIGNATION_-EM_TC_in-network-rates.json.gz
416,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_ADVOCATE-HEALTH-CARE_-ENC_NX1I_in-network-rates.json.gz
417,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_ADVOCATE-HEALTH-CARE_-ENC_NXA9_in-network-rates.json.gz
418,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AMERICAN-HEALTH-NETWORK_-ENC_NXA2_in-network-rates.json.gz
419,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_ARIZONA-CARE-NETWORK_-ENC_NX12_in-network-rates.json.gz
420,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_ARIZONA-CONNECTED-CARE_-ENC_NX1B_in-network-rates.json.gz
421,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_ARIZONA-GAP-FILL_-ENC_NX2A_in-network-rates.json.gz
422,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AZ-ACN-NON-EVALUATED-GAP_-ENC_NXB1_in-network-rates.json.gz
423,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AZ-ACP-NONEVALUATED-GAP_-ENC_NXB2_in-network-rates.json.gz
424,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AZ-COMMUNITY-PHYSICIANS-ACO_-ENC_NX19_in-network-rates.json.gz
425,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AZ-STATEWIDE-NON-EVAL-GAP_-ENC_NXBQ_in-network-rates.json.gz
426,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_AZ-TIN-BASED-GAP_-ENC_NX2V_in-network-rates.json.gz
427,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_BARNABAS-HEALTH-PARTNERS_-ENC_NXAM_in-network-rates.json.gz
428,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_BSWQA-CENTRAL-TEXAS-ACO_-ENC_NX24_in-network-rates.json.gz
429,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_BSWQA-NORTH-TEXAS-ACO_-ENC_NX23_in-network-rates.json.gz
430,https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_ENCORE-ENTERPRISES-AIRROSTI-DCI_CA-BROWN-AND-TOLAND-MEDICAL-GROUP-ACO_-ENC_NX13_in-network-rates.json.gz
